REPORT_DATE,SECUCODE,INDUSTRY_NAME,SECURITY_NAME_ABBR,TOTAL_ASSETS,FIXED_ASSET,MONETARYFUNDS,ACCOUNTS_RECE,INVENTORY,TOTAL_LIABILITIES,ACCOUNTS_PAYABLE,ADVANCE_RECEIVABLES,TOTAL_EQUITY,DEBT_ASSET_RATIO,PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,OPERATE_EXPENSE,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,TOTAL_OPERATE_COST,OPERATE_PROFIT,TOTAL_PROFIT,CCE_ADD,NETCASH_OPERATE,SALES_SERVICES,PAY_STAFF_CASH,NETCASH_INVEST,RECEIVE_INVEST_INCOME,CONSTRUCT_LONG_ASSET,NETCASH_FINANCE
16039,601098.SH,文化传媒,中南传媒,240.62,135820.42,1096510.97,100203.20,167690.15,87.76,332797.11,801.53,152.86,36.47,151539.63,131059.83,1133144.19,633345.15,194320.25,151361.00,-10834.62,980916.44,167499.38,166394.91,-170771.03,-45404.70,1182386.18,211834.21,-846.86,10365.37,34510.36,-124519.50
16027,601099.SH,证券,太平洋,200.19,23050.09,619757.85,49952.97,0.00,102.67,570.31,0.00,97.52,51.29,12131.37,11556.85,163037.44,0.00,0.00,115062.72,0.00,143804.03,19233.42,19039.44,58501.73,221150.91,0.00,78646.87,14307.47,528.80,5146.27,-176923.88
16059,601100.SH,工程机械,恒立液压,123.32,257990.51,364280.74,111212.36,160665.34,30.93,62831.80,3905.34,92.39,25.08,269360.00,255750.05,930921.81,521194.06,11193.69,22687.79,8932.74,635399.48,305644.11,306833.28,102459.19,279565.04,838888.18,124956.24,-93239.58,695.42,56243.41,-71370.08
16011,601101.SH,煤炭行业,昊华能源,285.79,753980.04,402716.94,29110.07,10840.70,146.73,100113.77,0.00,139.07,51.34,201445.98,206719.31,836894.85,296958.07,11867.51,49454.01,41282.19,476787.62,365567.03,356325.45,252779.24,427908.67,924636.68,113938.99,-20076.96,5183.15,146135.56,-155041.97
16061,601106.SH,专用设备,中国一重,382.92,643363.10,168108.92,393796.43,357898.21,267.50,611097.18,0.00,115.42,69.86,16837.42,13597.04,2312828.61,2107818.92,18872.00,61271.95,55404.48,2308568.26,9287.05,16320.24,-84999.00,68216.94,2226245.21,144688.38,-278883.53,609.89,16446.30,125783.53
16002,601107.SH,铁路公路,四川成渝,407.29,65660.69,383943.57,25200.68,6306.91,222.81,88855.25,0.00,184.48,54.70,186859.17,95411.28,909544.07,674627.02,9087.48,30643.00,53492.05,776826.18,227269.92,228309.20,65672.98,157527.70,729968.00,82800.97,-156040.03,3393.20,362565.75,64185.31
16027,601108.SH,证券,财通证券,1104.25,31882.57,2280813.49,86651.71,0.00,852.07,103559.76,0.00,252.17,77.16,256617.53,252168.85,640761.04,0.00,0.00,334781.06,0.00,335926.94,304834.09,302945.82,389112.72,293120.86,0.00,197419.21,-9078.14,13598.68,19477.34,105039.49
16001,601111.SH,航空机场,中国国航,2984.15,8500944.70,1670966.40,299103.70,205028.20,2325.50,1330736.00,0.00,658.65,77.93,-1664231.00,-1705646.20,7453167.00,8584359.50,445168.70,449880.30,412707.50,9934131.00,-2185145.80,-2183503.90,1009671.50,1288777.20,7861078.70,2335061.30,-445278.30,11544.30,607463.80,171131.10
16026,601113.SH,化纤行业,ST华鼎,60.67,266914.89,66100.60,63383.26,92761.06,23.25,57212.70,0.00,37.42,38.32,-60724.38,-81152.70,865413.66,687696.51,155424.02,23076.74,11496.53,891096.25,-69824.27,-56523.51,-15950.20,33536.45,859751.37,60921.20,-19382.11,201.40,15963.92,-23863.56
16036,601116.SH,商业百货,三江购物,49.61,94354.62,281355.01,1349.45,38226.67,18.60,40032.28,1109.99,31.01,37.49,8829.20,6462.81,392464.87,289995.26,84313.80,13159.67,-6828.96,382805.29,12640.14,12502.71,14608.60,30802.72,458592.21,51755.47,5786.35,20.73,14112.78,-21980.48
16005,601117.SH,工程建设,中国化学,1778.96,1112371.88,4434459.77,2180517.46,521942.55,1253.95,5616834.85,4421.88,525.01,70.49,463342.42,346941.19,13800000.00,12400000.00,41164.25,246561.98,46252.89,13300000.00,567119.29,604129.22,479371.24,224168.50,13217800.00,907361.26,-316794.87,10433.09,383184.40,609012.77
16065,601118.SH,橡胶制品,海南橡胶,194.81,225635.42,298869.11,75455.24,150839.62,95.39,52786.49,9709.40,99.42,48.97,15076.39,-23268.13,1533274.84,1470174.42,21560.84,71670.25,23982.68,1593092.00,-12633.53,13228.94,-41544.15,26618.60,1617922.23,176250.83,-17605.01,19270.62,61916.88,-53310.16
16020,601126.SH,电网设备,四方股份,73.71,37550.37,201393.37,91660.44,155914.74,34.97,154437.22,0.00,38.74,47.44,45188.69,40937.86,429821.75,274970.56,43331.94,21194.37,-3829.08,383899.47,50896.56,53356.25,-17950.13,66820.77,524803.65,72575.57,-4908.07,204.83,4250.35,-79690.86
16070,601127.SH,汽车整车,小康股份,320.24,779905.19,583224.90,99668.77,277288.53,242.95,614347.77,12006.66,77.29,75.86,-182391.13,-279328.56,1671792.09,1608760.42,127995.52,108875.35,24445.00,2000053.70,-288473.70,-260986.03,38414.06,-98744.85,1809391.43,173441.01,-156273.86,876.68,213298.45,293613.35
16029,601128.SH,银行,常熟银行,2465.83,0.00,0.00,0.00,0.00,2254.46,0.00,0.00,211.37,91.43,218807.90,218704.60,765543.90,495074.00,0.00,316907.90,0.00,495074.00,270469.90,269557.50,389371.50,-168757.10,0.00,196855.60,155619.20,41992.60,39889.00,406705.60
16032,601137.SH,有色金属,博威合金,118.25,293938.61,122903.66,115319.75,332899.77,64.06,77192.41,0.00,54.19,54.17,31025.08,24828.06,1003799.65,880563.82,13209.96,30540.20,13070.51,971089.06,30101.17,33806.35,38349.05,12600.12,1119368.04,77927.46,-98637.38,103.55,100142.98,127540.24
16078,601138.SH,消费电子,工业富联,2666.09,949353.70,8287705.10,8702969.70,7192783.70,1471.21,7173673.00,0.00,1194.88,55.18,2000975.10,1858102.60,44000000.00,40300000.00,89604.50,415714.80,-82638.90,41900000.00,2239760.00,2231774.60,577788.00,872458.50,45052100.00,2493168.70,-709980.00,96510.10,603531.50,476619.60
16069,601139.SH,燃气,深圳燃气,340.96,1369103.20,318426.85,282516.79,139610.84,200.29,390035.95,0.00,140.68,58.74,135396.66,133333.97,2141473.42,1717841.68,147340.35,27429.16,16978.22,1956087.64,184714.60,183401.56,-91777.56,133747.49,2336796.01,183341.60,-403002.11,17628.94,225347.51,177970.87
16017,601155.SH,房地产开发,新城控股,5342.93,181759.75,5522619.01,45141.81,25035100.00,4371.69,5324602.15,98109.93,971.24,81.82,1259808.60,1024489.54,16800000.00,13400000.00,589556.73,416953.46,109041.66,15000000.00,1822687.71,1831802.55,-1183661.84,2198485.04,16324900.00,896576.36,-2245968.74,104031.87,1594637.17,-1134076.23
16003,601156.SH,物流行业,东航物流,180.37,327954.13,952285.08,221989.67,3924.79,61.90,121602.28,686.88,118.46,34.32,362691.63,354467.66,2222692.08,1605014.27,25963.70,38664.94,4829.10,1680630.37,565034.47,565176.79,704750.81,587840.60,2169670.58,218772.74,-36175.47,961.64,39051.22,158332.24
16006,601158.SH,公用事业,重庆水务,292.45,1503343.91,266425.96,119715.78,55369.10,127.41,187765.80,584.10,165.04,43.57,207755.41,175074.73,725225.41,425198.94,15669.71,110903.52,4016.16,566461.38,240513.85,246874.18,-13812.29,273470.49,734433.82,135810.88,-356338.66,4259.80,368139.95,69055.89
16027,601162.SH,证券,天风证券,965.59,70414.06,1803305.15,262438.83,0.00,707.36,331.07,0.00,258.23,73.26,58635.48,51553.34,440571.93,0.00,0.00,358936.61,0.00,376680.56,63891.38,70194.28,428853.97,524484.15,0.00,206331.22,-1220917.82,46311.05,31644.42,1127408.66
16065,601163.SH,橡胶制品,三角轮胎,167.39,469020.50,173424.39,80236.46,134502.59,55.92,227352.92,0.00,111.46,33.41,60040.69,38812.19,895438.65,738458.22,37051.87,24117.18,2764.05,850092.85,68225.98,68018.10,-6134.95,47168.10,691564.65,59617.34,4689.96,7688.70,10992.79,-55518.92
16029,601166.SH,银行,兴业银行,86030.20,0.00,0.00,0.00,0.00,79087.30,0.00,0.00,6942.98,91.93,8268000.00,8220600.00,22100000.00,12600000.00,0.00,5546800.00,0.00,12600000.00,9519900.00,9531000.00,-18788700.00,-38977100.00,0.00,3011000.00,7965400.00,13081400.00,562400.00,12458800.00
16032,601168.SH,有色金属,西部矿业,499.47,2119439.27,635504.75,38226.33,320085.50,316.73,168463.09,0.00,182.73,63.41,293249.98,281403.44,3840106.07,3032528.74,3342.02,77155.73,94985.56,3307404.63,503619.67,512014.13,55789.00,795221.19,4364385.79,94726.05,-307577.03,4021.72,307213.53,-430939.15
16029,601169.SH,银行,北京银行,30589.60,0.00,0.00,0.00,0.00,27618.80,0.00,0.00,2970.78,90.29,2222600.00,2233000.00,6627500.00,4097800.00,0.00,1654300.00,0.00,4097800.00,2529700.00,2517800.00,3651000.00,-3956100.00,0.00,776900.00,3637300.00,3183700.00,170700.00,4023000.00
16043,601177.SH,通用设备,杭齿前进,45.99,96350.76,50886.57,36147.33,92172.67,25.67,53096.71,119.89,20.31,55.83,13704.89,5895.99,214002.21,162519.82,7010.84,17231.04,3879.40,202688.25,18944.73,18882.73,4760.10,16245.38,167178.42,40141.61,-4286.55,891.34,2048.06,-7124.65
16020,601179.SH,电网设备,中国西电,388.73,433848.79,556843.08,788196.34,462098.24,165.98,518687.98,0.00,222.76,42.70,54410.29,45964.01,1438539.36,1110378.40,58827.24,120302.67,8589.07,1386653.68,67111.04,66724.54,162493.28,159682.11,1779775.94,210624.03,-23590.98,16825.28,17128.95,28721.03
16005,601186.SH,工程建设,中国铁建,13529.70,6116767.20,12682100.00,15567700.00,27955400.00,10064.80,36206400.00,9444.00,3464.93,74.39,2469055.60,2242980.90,102000000.00,92200000.00,614710.30,2074191.90,368353.20,97700000.00,3481440.60,3515141.90,-5792763.50,-730391.10,107580000.00,7636888.30,-6107018.50,142042.20,3287545.40,1060208.00
16029,601187.SH,银行,厦门银行,3294.95,0.00,0.00,0.00,0.00,3062.29,0.00,0.00,232.65,92.94,216859.79,217460.09,531552.67,294703.12,0.00,183646.51,0.00,294703.12,236849.55,236185.85,-1033204.61,-2195714.59,0.00,107232.16,313541.53,281934.92,33134.80,860824.03
16002,601188.SH,铁路公路,龙江交通,50.47,112331.76,100525.60,798.86,46906.73,3.50,4277.29,2067.17,46.97,6.94,16808.07,19022.14,53674.16,32370.74,677.51,5743.11,-860.64,38742.68,23927.40,23199.38,42588.92,23252.38,55711.63,9848.10,32118.55,4776.60,2437.75,-12782.01
16027,601198.SH,证券,东兴证券,989.65,17995.94,1912147.49,43181.90,0.00,722.72,42269.76,0.00,266.93,73.03,165224.36,164726.95,537574.83,0.00,0.00,240058.07,0.00,337231.50,200343.33,200330.56,615661.56,730532.20,0.00,188360.67,114974.36,132824.83,12302.98,-225369.24
16006,601199.SH,公用事业,江南水务,57.16,164465.88,116636.90,18167.11,4211.65,24.21,44380.75,0.00,32.96,42.34,27640.06,26436.88,111359.75,55130.48,7924.92,11929.09,-4630.20,72492.99,37547.72,37303.01,-71452.53,44216.01,107583.16,19625.86,-93374.91,5133.87,18116.18,-22293.63
16048,601200.SH,环保行业,上海环境,292.77,63945.16,105369.34,241109.79,17308.84,174.11,447465.92,41.00,118.66,59.47,68651.14,67459.75,710190.23,542152.49,747.95,33028.28,31556.88,623958.27,95966.11,96434.57,3804.40,57275.39,515852.51,69543.19,-190022.90,137.91,199089.70,136554.20
16018,601208.SH,塑料制品,东材科技,61.06,212301.22,31530.27,60177.70,27848.04,24.03,31440.34,3500.00,37.03,39.36,34093.24,31433.71,323390.43,246697.33,5420.69,13434.91,3049.10,286515.40,38537.00,38016.21,3587.43,-5850.96,160861.52,25352.44,-73915.07,790.57,33050.69,83400.55
16027,601211.SH,证券,国泰君安,7912.73,252549.40,17017900.00,1097467.38,0.00,6406.36,11284400.00,0.00,1506.37,80.96,1501347.96,1353104.49,4281713.87,0.00,0.00,1433951.86,0.00,2353732.41,1927981.47,1911228.10,454770.99,1036580.64,0.00,872619.96,-3371730.42,368533.91,85383.89,2844017.44
16032,601212.SH,有色金属,白银有色,456.50,945533.88,507639.55,87123.45,1196638.35,288.65,359861.61,0.00,167.85,63.23,8174.05,2176.94,7227998.02,6913708.95,30896.77,100797.13,69356.74,7149815.47,114149.15,112728.22,143299.46,148142.14,8000019.00,196052.98,114084.02,37367.77,87812.49,-100867.15
16066,601216.SH,化学原料,君正集团,360.92,1146382.11,217068.47,73402.53,85658.35,129.44,179135.41,0.00,231.48,35.86,453607.43,427738.59,1929699.54,1237350.50,5977.19,119833.14,21262.40,1451404.86,544783.20,541763.90,-199084.59,643875.45,1630852.18,108709.66,-235504.23,48496.51,60781.55,-594570.91
16073,601218.SH,风电设备,吉鑫科技,40.13,133485.51,27472.99,78403.33,40681.06,12.75,28358.56,0.00,27.38,31.76,20892.83,18596.74,185864.71,145071.53,1502.68,5837.42,4064.04,164750.82,19576.30,21688.93,-34034.62,10502.87,181086.08,25597.74,-26273.19,183.26,6030.91,-18256.45
16021,601222.SH,仪器仪表,林洋能源,205.09,839825.49,286136.93,397870.29,58889.46,60.33,98655.96,0.00,144.76,29.41,93047.34,88689.58,529656.51,342411.28,11910.50,27583.68,30658.00,429520.86,114060.21,111520.66,15510.64,105531.51,494450.19,42308.41,-942.43,5242.65,40600.63,-87213.04
16011,601225.SH,煤炭行业,陕西煤业,1759.57,5918313.27,5231610.65,176807.26,114703.35,640.22,1481526.06,4.50,1119.35,36.38,2113968.79,2047982.94,15200000.00,9768821.13,104216.00,700475.21,-8677.98,11400000.00,4139376.43,4068884.07,2827188.80,5112089.48,18466800.00,846604.74,-629414.55,530071.21,796835.48,-1654883.42
16059,601226.SH,工程机械,华电重工,106.65,79247.94,217221.56,177946.34,71405.65,66.45,438432.87,0.00,40.21,62.30,30326.41,24651.03,1032902.72,940447.63,6138.70,32204.03,1804.71,1004010.43,34629.02,34618.35,24025.64,65731.26,890857.53,49033.46,-24510.75,1406.53,25961.11,-17194.86
16016,601228.SH,航运港口,广州港,400.13,1513515.67,378158.50,56668.43,76460.26,222.12,131539.47,501.46,178.01,55.51,113522.66,111751.38,1202034.75,940458.56,2295.65,123342.53,26196.14,1100388.26,160491.99,160849.37,57190.42,199796.78,1370884.78,214233.03,-450138.05,16864.65,461881.20,306816.13
16029,601229.SH,银行,上海银行,26532.00,0.00,0.00,0.00,0.00,24474.30,0.00,0.00,2057.68,92.24,2204245.20,2199675.40,5622990.40,3267189.50,0.00,1209843.90,0.00,3267189.50,2355800.90,2355459.80,650765.20,-1105875.90,0.00,629077.30,-5160322.30,2907297.20,95854.70,6944356.50
16078,601231.SH,消费电子,环旭电子,358.57,344220.58,603420.40,1245938.89,903756.27,227.74,1255859.82,0.00,130.82,63.51,185796.81,169508.39,5529965.48,4998147.92,31148.09,116917.34,20339.86,5335674.83,213181.35,213885.89,-28503.12,-110244.70,5357833.80,385615.04,-148655.45,9812.92,151459.24,239138.43
16026,601233.SH,化纤行业,桐昆股份,696.95,1866502.21,1133249.13,36381.74,534084.32,336.90,419841.79,143.76,360.05,48.34,733219.96,729148.77,5913095.33,5261491.49,8000.91,99476.35,32707.90,5562338.14,799501.93,797693.66,281205.48,279393.83,6458228.15,217517.00,-1052135.12,28.44,1006342.04,1054090.79
16027,601236.SH,证券,红塔证券,442.25,8813.22,692295.01,3480.35,0.00,206.33,9676.42,0.00,235.92,46.65,157622.95,156446.20,673375.82,0.00,0.00,87325.26,0.00,475288.13,198087.69,199542.94,131847.37,-59453.50,0.00,56101.51,-6975.40,0.00,6976.68,198365.27
16070,601238.SH,汽车整车,广汽集团,1541.97,1750718.67,2403591.35,722224.75,811096.04,616.02,1507909.15,0.00,925.95,39.95,733491.53,597700.19,7567576.50,6916369.82,433975.59,393390.63,17194.38,8052217.47,714538.88,723688.07,-395175.78,-558926.20,8876667.26,721581.91,164888.55,1139778.17,624294.42,7283.83
16063,601258.SH,汽车服务,庞大集团,230.93,604820.14,95506.53,31878.91,310711.61,112.86,48283.57,15303.06,118.08,48.87,89819.00,-38906.32,2863303.70,2632139.79,78071.70,120003.21,30403.03,2875721.79,100481.23,102260.50,-2923.42,-12867.72,3242893.22,137977.58,69157.00,6415.57,54292.70,-59065.83
16035,601279.SH,汽车零部件,英利汽车,71.35,208867.91,103760.50,85869.69,120926.42,30.21,107352.01,0.00,41.14,42.34,14861.07,9782.25,459539.14,393325.21,2366.17,22186.85,2213.28,441011.27,24207.76,24277.78,-26476.76,23324.49,461053.70,47897.41,-37019.19,2719.45,51137.70,-12773.44
16029,601288.SH,银行,农业银行,290692.00,0.00,0.00,0.00,0.00,266478.00,0.00,0.00,24213.60,91.67,24100000.00,24100000.00,72000000.00,42400000.00,0.00,21900000.00,0.00,42400000.00,29600000.00,29600000.00,-5039100.00,23961500.00,0.00,13499400.00,-33123700.00,24747000.00,2603300.00,5400300.00
16016,601298.SH,航运港口,青岛港,605.76,1781687.24,911976.93,188109.46,12637.15,217.91,145493.42,916.86,387.85,35.97,396405.40,370749.17,1609918.15,1095545.14,5539.06,81159.46,-13815.78,1189652.53,578297.27,578369.93,216066.53,275437.68,1593492.67,263199.45,196580.87,186959.60,242190.18,-254268.25
16074,601311.SH,电池,骆驼股份,129.37,320698.09,119971.02,114763.95,204694.09,41.57,60244.12,0.00,87.81,32.13,83178.91,77363.01,1240345.45,1030048.05,59932.46,36313.84,11649.32,1201590.05,92697.38,92209.85,47080.14,76522.31,1256105.84,85777.23,6539.29,1294.60,25382.49,-35106.66
16028,601318.SH,保险,中国平安,101420.00,0.00,53506700.00,0.00,0.00,90643.00,0.00,0.00,10777.20,89.37,10200000.00,10200000.00,118000000.00,104000000.00,0.00,0.00,0.00,104000000.00,14000000.00,14000000.00,-2162300.00,9011600.00,0.00,8051800.00,2793300.00,23302700.00,1218600.00,-13641200.00
16028,601319.SH,保险,中国人保,13764.00,0.00,2239800.00,0.00,0.00,10797.00,0.00,0.00,2967.05,78.44,2163800.00,2147500.00,59800000.00,56200000.00,0.00,0.00,0.00,56200000.00,3582800.00,3589300.00,-4493300.00,7273100.00,0.00,4996400.00,-8155500.00,4194400.00,365500.00,-3586100.00
16016,601326.SH,航运港口,秦港股份,277.77,1241638.68,405176.97,4286.48,16732.30,108.67,23867.35,0.00,169.10,39.12,103839.44,99437.16,659486.19,409469.99,0.00,92231.49,21766.27,549509.74,127763.11,128144.07,37911.43,250577.33,696291.01,197952.76,-186057.58,12109.49,132732.53,-26476.58
16029,601328.SH,银行,交通银行,116658.00,0.00,0.00,0.00,0.00,106885.00,0.00,0.00,9772.36,91.62,8758100.00,8699100.00,26900000.00,17600000.00,0.00,7454500.00,0.00,17600000.00,9375300.00,9395900.00,-11281200.00,-3477500.00,0.00,3393500.00,-7554800.00,8949400.00,2294700.00,130600.00
16048,601330.SH,环保行业,绿色动力,202.14,33294.25,96674.13,153008.65,4349.11,132.97,141177.21,0.00,69.18,65.78,69778.59,68611.65,505688.94,332517.32,0.00,18144.08,44763.41,401363.66,88486.54,89012.71,-63817.81,51491.77,261103.08,40049.75,-161939.22,0.00,159072.83,46657.43
16003,601333.SH,物流行业,广深铁路,374.03,2400817.93,155946.23,439617.38,27158.31,101.99,558941.83,1.31,272.04,27.27,-97311.91,-105767.37,2020615.68,2126116.64,0.00,25787.00,4034.42,2161498.64,-134424.08,-124958.69,1423.03,100246.85,1662315.77,862275.86,-92611.25,980.18,106026.23,-6212.58
16028,601336.SH,保险,新华保险,11277.20,0.00,1547600.00,0.00,0.00,10192.10,0.00,0.00,1085.14,90.38,1494700.00,1487700.00,22200000.00,20700000.00,0.00,0.00,0.00,20700000.00,1563800.00,1567000.00,246600.00,7385300.00,0.00,898800.00,-10653100.00,3747800.00,325800.00,3524100.00
16010,601339.SH,纺织服装,百隆东方,142.74,402758.06,150721.21,65265.96,414721.42,52.81,38868.71,110.25,89.93,36.99,137078.05,131848.48,777407.72,573681.17,3733.37,36356.22,11010.32,644418.32,147222.86,146988.06,67582.08,145306.36,795471.95,96958.94,-19653.96,8688.75,56538.58,-56619.48
16057,601360.SH,软件开发,三六零,420.39,139208.30,1924565.60,222071.10,67529.30,70.80,213601.30,0.00,349.60,16.84,90223.90,60830.40,1088583.20,410497.90,223337.10,77050.70,-68595.50,962620.50,115805.00,123096.40,-282237.80,16558.20,1219827.00,399431.00,-31844.50,88507.80,38443.80,-266933.50
16036,601366.SH,商业百货,利群股份,169.50,600492.14,74455.73,26897.86,188869.91,124.30,118117.20,7619.59,45.20,73.33,8021.45,-13533.09,808364.44,567706.41,138861.79,69451.19,29126.85,813822.34,25971.19,25315.64,-18140.56,62910.95,882404.93,82627.21,-121311.18,10.37,95496.17,40356.04
16006,601368.SH,公用事业,绿城水务,170.81,1123696.02,91247.09,57658.18,6866.51,125.02,126211.25,5528.22,45.79,73.19,29469.15,28251.57,208148.93,125869.70,5694.13,12489.68,27103.41,173601.96,35090.69,35344.83,-58230.66,71659.49,178157.37,30185.59,-250091.17,0.00,251981.75,120228.17
16043,601369.SH,通用设备,陕鼓动力,272.76,179236.02,907701.44,320518.71,267429.88,192.90,482902.04,2430.47,79.86,70.72,85755.58,64355.62,1036091.53,840510.97,21243.02,50118.75,-15062.56,935685.21,118060.26,117567.05,315147.05,125047.24,859576.02,86810.85,44747.13,12484.66,86190.94,148460.08
16027,601375.SH,证券,中原证券,537.48,18820.13,1233203.04,9805.59,0.00,396.04,14359.42,0.00,141.44,73.68,51321.03,49035.50,442084.85,0.00,0.00,180396.25,0.00,371031.64,71053.21,71821.54,155774.48,-95641.39,0.00,113943.86,139667.24,12765.07,22063.58,111590.80
16027,601377.SH,证券,兴业证券,2174.63,79966.86,6685443.39,169138.18,0.00,1721.08,576463.67,0.00,453.55,79.14,474307.03,466185.96,1897216.88,0.00,0.00,813063.38,0.00,1126417.19,770799.69,766324.51,1643387.93,1520610.80,0.00,506025.96,-93538.86,126832.40,53080.33,211545.42
16032,601388.SH,有色金属,怡球资源,57.49,108575.53,80178.13,91841.80,195152.16,18.85,23666.31,0.00,38.64,32.79,85165.70,85045.40,828293.48,676178.14,1948.64,32245.76,910.79,713035.48,109382.62,111723.65,12489.56,45909.55,825489.11,40497.00,-5156.51,1167.14,10801.08,-25738.90
16005,601390.SH,工程建设,中国中铁,13617.30,6755091.60,17891300.00,12212000.00,20344600.00,10033.80,32060300.00,44610.40,3583.43,73.68,2761761.00,2606089.40,107000000.00,96300000.00,594812.10,2428583.10,380428.60,103000000.00,3878167.20,3758617.90,265190.60,1306946.60,116168000.00,8686716.50,-7745822.60,220776.10,5597369.30,6736535.90
16029,601398.SH,银行,工商银行,351714.00,0.00,0.00,0.00,0.00,318961.00,0.00,0.00,32752.60,90.69,34800000.00,34600000.00,94300000.00,51900000.00,0.00,22600000.00,0.00,51900000.00,42400000.00,42500000.00,-35436500.00,36088200.00,0.00,13074000.00,-67455600.00,28240700.00,2186200.00,-1155300.00
